"genes","logFC","logCPM","PValue","FDR"
"LOC101748630",-0.093326573,2.530787823,0.71968658,0.897873649
"TRIM59",-0.064761243,4.067076482,0.71976006,0.897873649
"LEPROTL1",-0.157100469,-0.650325536,0.719769692,0.897873649
"WDR92",0.073937739,4.321576038,0.719851934,0.897873649
"PLTP",0.11399478,0.903998612,0.719867785,0.897873649
"LOC112532559",0.149748416,0.051853966,0.720440721,0.898445597
"LOC112531889",0.150746468,0.858363468,0.720485735,0.898445597
"SMAP2",0.069853137,4.18618113,0.720527607,0.898445597
"TTC32",-0.083984096,4.36407164,0.720689307,0.89856356
"DEAF1",-0.086807772,2.070768744,0.720798788,0.8986164
"POLR2D",-0.079761846,3.084831987,0.721026317,0.898816386
"TAF11",-0.110764407,2.846186274,0.721151104,0.898888271
"GJA4",-0.096151415,2.239324711,0.721282308,0.898903494
"ATP6V1A",-0.058528979,5.510766647,0.721313054,0.898903494
"HIGD2A",0.098654546,3.802089689,0.721401986,0.898903494
"SETD5",-0.072188064,4.123906153,0.721663023,0.898903494
"PCYT2",-0.068907074,7.29197432,0.721676709,0.898903494
"LOC107049870",-0.228398859,-1.451768904,0.721710042,0.898903494
"C9H21orf2",0.098633192,3.341021003,0.721764986,0.898903494
"WDR33",-0.058590893,5.531718995,0.721866269,0.898903494
"MDN1",0.083025321,4.931023924,0.721925056,0.898903494
"LOC107054636",-0.143030051,0.517843773,0.721973349,0.898903494
"NAGLU",0.076733359,3.638242008,0.721978219,0.898903494
"PRIM1",-0.09687296,2.981651202,0.722033856,0.898903494
"SORT1",-0.102974715,5.337800638,0.722044636,0.898903494
"LOC107055210",-0.218400304,0.039035216,0.722103031,0.898903494
"COL9A3",0.192271855,-0.12047527,0.722201354,0.898942331
"TIFA",0.159603139,0.872180307,0.722408048,0.899116039
"TRAF7",-0.063717779,4.388147435,0.722799642,0.899464613
"XCR1",0.150804963,-0.148252622,0.722822444,0.899464613
"WASL",-0.06203091,4.757709247,0.723037892,0.899649118
"LOC107055677",-0.200061299,-0.790239219,0.723152883,0.899708604
"SH2D3C",-0.086316921,2.602529221,0.723278269,0.899766315
"CYP39A1",-0.06573748,7.620554934,0.723333643,0.899766315
"SLC25A20",-0.059846469,7.499088486,0.723579713,0.899988809
"LOC107052526",-0.363413681,-1.45687844,0.724072472,0.900401375
"CERS1",0.271632293,0.475846391,0.724128305,0.900401375
"LOC112530194",-0.213175776,-0.533913666,0.724242156,0.900401375
"MAP2K1",-0.063749962,5.254488355,0.724250191,0.900401375
"GTSF1L",0.141246803,1.094787033,0.724287842,0.900401375
"TRIM47",0.12781649,2.577523676,0.724361121,0.900401375
"GLB1L2",-0.100196343,3.232440661,0.72438205,0.900401375
"CPTP",0.081880474,3.054704275,0.72462382,0.900535424
"ACYP2",-0.065157081,3.60109516,0.724624383,0.900535424
"RMDN2",0.066391787,5.431653521,0.724712753,0.900561676
"ZNF800",0.082104202,2.564607789,0.72482809,0.90062143
"NBEA",0.176019864,-0.578804291,0.725009274,0.900762984
"FAF1",-0.064969991,5.27850161,0.725318766,0.901063906
"ANPEP",-0.069881363,8.360539529,0.725468309,0.901131414
"CNOT10",-0.066931063,3.494123055,0.725507684,0.901131414
"USP6NL",0.077538807,3.454339001,0.725792561,0.901401648
"CDS2",0.058963629,5.178054895,0.725990828,0.901564278
"MOB4",-0.056916288,4.924051682,0.726212099,0.90161245
"MYPN",0.201226108,-0.130899578,0.726240512,0.90161245
"PDXP",0.08985342,2.058756559,0.726288892,0.90161245
"SVOP",0.360507338,-1.707923326,0.726385773,0.90161245
"LOC101751112",-0.349481723,-1.444491741,0.726432096,0.90161245
"ADRA1B",-0.060056421,7.760010551,0.726439167,0.90161245
"ING2",0.126704867,0.895373259,0.726517422,0.90161245
"TBC1D12",0.055060297,4.862345686,0.726568217,0.90161245
"TTC39A",0.145547023,0.209356599,0.726864518,0.901896565
"NIPSNAP3L",0.072790902,7.114465983,0.726988816,0.901967225
"NR5A2",0.057456832,6.474311384,0.727314181,0.902152816
"MFSD10",-0.159831664,0.634890623,0.727386367,0.902152816
"ZRANB1",0.059915793,4.517040578,0.727688585,0.902152816
"JAG2",0.141554575,1.25618769,0.727695663,0.902152816
"CCAR1",-0.058260975,5.521087757,0.727752284,0.902152816
"STX18",-0.065131589,3.919687225,0.727797258,0.902152816
"DTX4",-0.067589815,5.913530522,0.727803701,0.902152816
"ARNT",0.054780269,4.993122326,0.72787447,0.902152816
"DPAGT1",-0.058098977,6.342669993,0.72791186,0.902152816
"SMIM4",0.103519753,3.193333599,0.727932515,0.902152816
"LAMC1",0.06218155,5.85049368,0.727977699,0.902152816
"AEN",-0.100644778,2.140238519,0.728070374,0.902152816
"CRCP",-0.079000354,4.61115262,0.728079657,0.902152816
"BCL11A",0.161727861,-0.042182075,0.728081691,0.902152816
"LOC112533366",-0.181039177,1.371762519,0.728272728,0.902152816
"ABCD4",0.105099629,6.118617847,0.728310353,0.902152816
"PRKAB2",-0.075767038,3.19360792,0.728342987,0.902152816
"LOC101748259",-0.077461247,3.684189918,0.728350974,0.902152816
"BLOC1S2",0.075510249,3.477734116,0.72852086,0.902279788
"JPT2",0.077708485,5.322763511,0.728866044,0.902623827
"SUZ12",-0.074556346,3.237163035,0.729003919,0.902701899
"CUL3",-0.061500871,5.992013271,0.7290639,0.902701899
"LOC107054432",0.269551158,-1.145821459,0.729177681,0.902744187
"USP24",0.072306789,5.812072532,0.729274816,0.902744187
"TCEANC",-0.082251617,2.71242546,0.72930028,0.902744187
"FNDC7",0.244556346,-0.990524239,0.729412649,0.902799833
"RNF11",0.067984523,4.643509068,0.729625918,0.902980343
"MCMDC2",-0.141251445,1.855235033,0.729818252,0.903118823
"HEXDCL",-0.184601307,-0.138498811,0.729872687,0.903118823
"RP2",-0.063692949,5.872103089,0.730278582,0.90337858
"LOC112533358",0.150687155,2.696046199,0.730299253,0.90337858
"DPP10",-0.113893231,2.966464832,0.73031277,0.90337858
"CCDC14",-0.099930467,2.161204442,0.73035244,0.90337858
"NIPA2",-0.063344085,5.778146595,0.73047678,0.903448932
"RCAN2",0.099067142,2.149326921,0.73077247,0.903653356
"ARHGAP23",0.272174289,-0.033798177,0.730777019,0.903653356
"ELL",0.05491376,4.906742221,0.731287437,0.904119329
"NUP98",-0.070789747,4.731496394,0.731288872,0.904119329
"PIK3R6",0.122466772,1.802723223,0.731445846,0.904229924
"CAPN5",0.157935436,1.706768694,0.731629034,0.904372556
"KRR1",0.061654881,3.748807473,0.731788451,0.904372556
"LOC112531978",-0.18810913,0.481342144,0.731896981,0.904372556
"SOCS4",-0.116236419,0.985592451,0.731954672,0.904372556
"MANSC1",-0.175574097,3.813493886,0.731983785,0.904372556
"LOC101748207",0.0854253,7.10854118,0.732021357,0.904372556
"POLE3",-0.061122076,3.924636938,0.732120643,0.904372556
"GOSR1",0.056678048,4.778418556,0.732154913,0.904372556
"GPR179",0.153681752,1.816851202,0.732185634,0.904372556
"CD226",0.141299379,0.484692773,0.732253454,0.904372556
"COX8A",-0.091188654,5.518985054,0.732357581,0.904372556
"DRC7",-0.13166714,0.935037056,0.73244628,0.904372556
"ZBTB6",0.102971474,1.642608369,0.732477368,0.904372556
"NCL",-0.061709633,7.461662124,0.732506654,0.904372556
"LOC112532295",-0.369335615,-1.095751484,0.732678519,0.904441313
"FHL5",0.237355062,-0.564151479,0.73279087,0.904441313
"CPE",0.120994961,0.769406453,0.732889699,0.904441313
"KCNA3",0.114801967,1.409279674,0.732895819,0.904441313
"CCNYL1",-0.069956884,6.083886177,0.732900024,0.904441313
"EEPD1",0.06401835,5.2493839,0.733030584,0.904510803
"TMC7",-0.090303641,2.611409613,0.733091417,0.904510803
"RPL39",-0.0905816,8.138129728,0.733228546,0.904596654
"APBB1IP",0.128943194,1.779204558,0.733349681,0.904662761
"CAMK2B",-0.122305882,1.519754685,0.733487332,0.904705755
"FAM173A",-0.08198749,5.447863175,0.733582434,0.904705755
"PISD",-0.078552619,7.8468822,0.733685972,0.904705755
"SAR1B",-0.066569364,8.662940862,0.733745335,0.904705755
"TES",0.155027317,1.381146103,0.733809214,0.904705755
"LGI1",0.161777591,-0.072300517,0.733842711,0.904705755
"ENTPD2L",0.113047452,1.058746045,0.733927174,0.904705755
"LOC107051247",0.136085167,0.371530605,0.734006756,0.904705755
"LOC112530435",0.243596896,-1.220983152,0.734072321,0.904705755
"HIST1H2BF",0.106152991,1.858216312,0.734084693,0.904705755
"ANTXRL",-0.078813292,2.856852728,0.734134386,0.904705755
"NFS1",-0.056199282,6.660451054,0.734304089,0.904705755
"SENP2",-0.078180368,3.037124833,0.734327565,0.904705755
"DPH3",-0.084136872,4.723907528,0.734330314,0.904705755
"SIPA1L3L",-0.120666787,1.958838635,0.734661691,0.904885816
"HDHD2",-0.066910106,3.372559979,0.734708058,0.904885816
"XPR1",-0.057473198,6.536379691,0.734736019,0.904885816
"LOC101748923",-0.159589884,-0.233218771,0.734768665,0.904885816
"SDC1",0.08598225,4.669898739,0.734844352,0.904885816
"SLC26A8",0.120613145,2.204773672,0.73488188,0.904885816
"BEND2",0.10992366,1.669701105,0.735062435,0.904984326
"ITGA2B",-0.15007626,0.342466669,0.735097035,0.904984326
"WASHC2C",0.059233523,6.494250261,0.735254316,0.905094752
"TNFRSF11B",-0.158016754,-0.055140201,0.735407822,0.905152292
"LOC107053851",0.137650391,0.623384512,0.735436237,0.905152292
"CDKN1AL",0.171450621,4.383267171,0.735534202,0.905189674
"LOC430422",0.156031054,-0.037876926,0.735729475,0.905346791
"GIGYF2",-0.054693168,6.439225642,0.735908125,0.905431536
"SLC4A1AP",0.067414446,3.119246998,0.735933562,0.905431536
"ALDH7A1",-0.067530879,8.260458388,0.736011123,0.905443777
"LOC107054697",0.154119339,-1.128554917,0.736177051,0.905563193
"TOR3A",0.069351538,8.447066046,0.736276506,0.905563193
"MYO7B",-0.272573491,-1.199020983,0.736311052,0.905563193
"KIAA1671",0.065460692,7.056847455,0.736384995,0.90557097
"DCP1A",0.080533157,3.27978303,0.736508052,0.905578316
"MAP2",-0.295534151,-1.021091773,0.736552983,0.905578316
"ATF7",0.084373171,3.236959311,0.73665467,0.905578316
"PSMG3",-0.073627581,4.163365119,0.736715293,0.905578316
"IWS1",-0.052223698,5.577079222,0.736729073,0.905578316
"PPHLN1",0.069109568,3.132158334,0.736890291,0.905693353
"NEDD1",-0.06417829,3.947155574,0.73718465,0.905971996
"RRS1",-0.139836959,2.151634864,0.73730601,0.905978732
"PRUNE1",0.088569976,3.170256532,0.737325433,0.905978732
"TRMT61B",-0.087921208,3.320343633,0.737445318,0.906042573
"LOC107050048",0.200002284,-0.570499853,0.737512701,0.906042573
"NCAPG2",-0.368238026,-0.37156498,0.737725981,0.906221458
"ELP4",-0.087300401,2.406139934,0.737999145,0.906331443
"UBE2H",0.064578218,6.396808332,0.738010387,0.906331443
"ACSS2",0.059766843,5.179769268,0.738057449,0.906331443
"LOC107049666",0.138714617,1.774742507,0.738086224,0.906331443
"FBF1",0.090162645,4.679268544,0.738281831,0.906488519
"ADK",-0.061313752,8.763340644,0.738429859,0.906528799
"LDB2",0.09471758,2.495780871,0.73845002,0.906528799
"IL21R",-0.123616273,0.808237657,0.738611843,0.906644344
"SCUBE1",0.182695528,0.420582173,0.738743703,0.906716928
"LOC107055026",-0.135319322,-0.16112098,0.738806386,0.906716928
"LOC112530210",0.138023064,0.093918352,0.739114595,0.906937209
"CCDC152Z",0.223093775,-0.702878398,0.739121319,0.906937209
"LOC107049895",0.100320778,2.045648456,0.739353042,0.907057849
"CACFD1",0.05509164,5.710613024,0.739355098,0.907057849
"GSDMA",0.097540443,2.28434528,0.739589622,0.907262455
"MTMR3",0.058398511,5.106987675,0.739836912,0.907474023
"ADPRHL2",-0.054260474,4.952703718,0.739897615,0.907474023
"LOC107051944",0.213516485,-1.080580584,0.740303043,0.907879551
"RHOT2",-0.06039422,3.808487488,0.740393021,0.907879551
"LOC112532912",0.169798882,-0.424295303,0.740440789,0.907879551
"PRKAA2",-0.141001541,0.184804759,0.740499428,0.907879551
"ZHX3",0.069051421,5.814171421,0.740603818,0.907924417
"RAI1",-0.090917829,2.38437743,0.740784929,0.90806332
"UBE2E1",-0.056970701,4.242739592,0.740864912,0.908078245
"MYD88",-0.059569231,4.240190091,0.741236505,0.908404365
"METAP1",-0.067325472,4.67591278,0.741266644,0.908404365
"ATP10A",0.184507653,1.677719719,0.741371623,0.908449884
"HSD17B11",0.080123383,8.905666453,0.741527395,0.908508227
"GSTAL2",-0.082562046,5.576286892,0.741641906,0.908508227
"ANKRD27",-0.064835379,3.991770641,0.741691664,0.908508227
"PANK4",0.069755531,3.217570575,0.741768472,0.908508227
"ABCA7",0.15228666,-0.717310461,0.741798083,0.908508227
"LOC107051941",0.137429094,-0.395053807,0.741826274,0.908508227
"LOC107050215",-0.249350277,-1.274016193,0.741983797,0.908580353
"HNRNPA0",0.065534783,3.969736021,0.742036131,0.908580353
"LPAR3",0.168714693,2.871184246,0.742103199,0.908580353
"EML4",0.056897966,4.171047012,0.742156547,0.908580353
"CEBPZ",-0.062650178,4.453536435,0.742789814,0.909272503
"MMRN2",-0.119588033,1.604139427,0.742861574,0.909277233
"BEND6",0.09310756,2.619523029,0.742953188,0.909301082
"GSKIP",0.068791884,3.17842595,0.743070051,0.909301082
"MAFK",-0.053251164,4.68767375,0.743120838,0.909301082
"FN3K",0.082414319,3.12431904,0.743152654,0.909301082
"GDF3",-0.113669201,1.036093973,0.74343511,0.909512662
"ETV7",0.147108787,0.277792741,0.743461403,0.909512662
"SCAP",-0.068966264,6.28941953,0.743655127,0.909631568
"REXO1",-0.06240589,3.812196098,0.743871204,0.909631568
"ANGPTL3",0.080015468,8.621623425,0.743890668,0.909631568
"PCGF1",-0.098119911,2.231695027,0.743991099,0.909631568
"GREM2",-0.283301617,-0.843258828,0.74400713,0.909631568
"ARMC10",-0.132451913,0.523473727,0.744082615,0.909631568
"HENMT1",0.183233364,-1.265156068,0.744088347,0.909631568
"PPIG",0.065426541,5.456101058,0.744101988,0.909631568
"JAZF1",0.151775993,0.01765972,0.744739476,0.910327772
"DCAF5",0.063032078,4.244803123,0.744808663,0.910329252
"ZC3H14",-0.057876825,4.659989647,0.744974578,0.910448946
"MVB12B",0.093572581,6.875186737,0.745195757,0.910604575
"TARDBP",0.079389421,5.450930502,0.745237914,0.910604575
"SYNJ2",0.081159638,2.387514054,0.745651791,0.910613326
"FBXO2",0.105457375,1.784539569,0.745712181,0.910613326
"ARMC6",-0.057201906,4.280334857,0.74572261,0.910613326
"SUV39H2",0.059446495,3.925116812,0.745773855,0.910613326
"PLCB2",-0.108940256,2.040622135,0.74579142,0.910613326
"BZW1",-0.06790346,7.961993862,0.745797212,0.910613326
"GLRX2",-0.070559181,3.037582439,0.745878337,0.910613326
"THEMIS",0.146079667,-0.465403315,0.745922504,0.910613326
"EXOSC10",0.063628067,4.665141857,0.745955951,0.910613326
"FETUB",0.084364828,8.509852893,0.745959652,0.910613326
"TMEM70",-0.059600118,4.244674835,0.746124473,0.910613326
"CTNNB1",-0.066219211,7.578131506,0.746200787,0.910613326
"LOC107054738",-0.174705974,-0.403239237,0.746232074,0.910613326
"AGT",0.062374659,9.368232313,0.746292256,0.910613326
"FAM132A",-0.187978516,-1.132521141,0.746294097,0.910613326
"TAP1",-0.083144833,3.937561457,0.746333025,0.910613326
"ITK",-0.097984221,1.970113577,0.746437328,0.910624735
"PRPF38B",-0.054223786,4.786927795,0.746478371,0.910624735
"PCDH18",0.122825704,1.318042186,0.74659787,0.910633209
"DENND2C",-0.106744917,1.171510349,0.746621314,0.910633209
"LOC112532192",0.297150272,1.089083661,0.746758723,0.91071786
"TMEM97",-0.057679617,7.15930327,0.747408752,0.911383424
"AFG3L2",0.055424069,5.468445237,0.747440573,0.911383424
"PBRM1",0.068335165,4.487836675,0.747524242,0.911402462
"CTNNAL1",0.115417064,0.772691085,0.747677239,0.911484262
"ZBTB48",0.078052361,2.772271405,0.747727457,0.911484262
"PREP",0.064570476,5.27176007,0.748081763,0.911833163
"SNX19",-0.055439197,4.035055275,0.748449215,0.912183832
"TGOLN2",-0.054122363,7.606816577,0.74855834,0.912183832
"EDA2R",-0.140078255,0.382201267,0.748581158,0.912183832
"CAMKK2",0.057954908,6.702781904,0.748641913,0.912183832
"C2H5ORF22",0.072122692,3.569863237,0.748812449,0.912237891
"LOC107051677",0.086292906,2.029754278,0.748877288,0.912237891
"PDE6G",-0.133949268,0.400113699,0.748992369,0.912237891
"SIRT3",0.074028193,5.44194849,0.7489981,0.912237891
"HOPX",0.116468596,1.68690435,0.749026871,0.912237891
"PCDH1",0.06776117,6.299657518,0.74921522,0.912374522
"LOC101748692",-0.12752362,0.314549956,0.749275313,0.912374522
"RUNX1T1",0.146740277,0.008378666,0.749445022,0.912498202
"PTTG1",-0.15805989,-0.166412064,0.749883064,0.912544488
"LOC416924",-0.06611594,3.560355526,0.749951242,0.912544488
"SMOC1",0.187123204,0.710532285,0.750013632,0.912544488
"UBE2V2",-0.061958893,4.352467458,0.750031507,0.912544488
"LOC107054662",-0.128820187,0.344024983,0.75003987,0.912544488
"GATSL2",0.10224442,1.61458553,0.7500609,0.912544488
"LOC107053084",-0.089934965,3.150062625,0.750068643,0.912544488
"SLC27A4",-0.058720777,6.658816613,0.75007368,0.912544488
"GOLPH3",-0.054784275,5.233436295,0.750096306,0.912544488
"XRCC2",0.084117532,2.016860435,0.750322366,0.912703718
"LOC101749151",-0.124135539,0.939999188,0.750388133,0.912703718
"VTG2",0.070994338,16.22452524,0.750488864,0.912703718
"SLC13A2",0.396608914,-1.340229399,0.750548384,0.912703718
"LOC107054160",0.097783706,2.172655262,0.750567954,0.912703718
"SIL1",-0.065051575,4.19641142,0.750644924,0.912714438
"C2H8ORF37",0.099359786,1.677917439,0.750923535,0.912970312
"TLR7",0.071521631,7.953065746,0.751444578,0.913451674
"LINGO1",0.184447142,0.362309567,0.75150069,0.913451674
"SNX8",0.061292565,5.247101595,0.751524085,0.913451674
"NRG2",-0.07280714,4.106280739,0.751611787,0.913475366
"SF3A1",0.076132551,5.090436491,0.751728824,0.913534702
"ARFGAP2",-0.051048674,4.967558099,0.751869031,0.913622182
"FSCN1",0.163379488,0.558412234,0.752204903,0.913855763
"LOC422308",0.109320082,1.021306178,0.752210286,0.913855763
"MGAT4C_1",0.132798002,0.239504847,0.752265975,0.913855763
"CASK",0.068492756,4.622078121,0.752372921,0.913902781
"LOC107052922",0.125673158,0.110922832,0.752526079,0.913945672
"ACP2",-0.050453878,6.22028145,0.752544722,0.913945672
"MTERF4",0.108962154,1.915785668,0.752905304,0.91424999
"LOC107054786",0.069754981,3.539454282,0.752990066,0.91424999
"ZFYVE21",0.059067041,4.601034809,0.753067845,0.91424999
"DNAJB14",0.054655042,5.514844914,0.7530814,0.91424999
"COL6A2",-0.079986938,4.575472575,0.75313664,0.91424999
"TBXA2R",0.131262476,0.984562226,0.753386276,0.914316395
"FOXF1",-0.141966951,-0.703588866,0.753604786,0.914316395
"EPRS",0.062879285,6.758431387,0.753636398,0.914316395
"PLEKHO2",0.06995252,3.496388942,0.753655612,0.914316395
"GYG2",-0.159521772,0.269100751,0.753712123,0.914316395
"MIER2",0.064178579,3.292867283,0.753716302,0.914316395
"FOSL2",0.128921884,0.904700136,0.753728513,0.914316395
"POF1B",-0.093702285,2.426620079,0.75374605,0.914316395
"LOC768829",0.078665886,3.553753739,0.753805804,0.914316395
"QTRT2",-0.079850669,3.185824065,0.75395533,0.914414941
"NPM2",-0.182132994,0.635658853,0.7542948,0.914684041
"GOLGA7",-0.05176799,6.719271297,0.754371151,0.914684041
"PREPL",-0.091872461,4.188375885,0.754407384,0.914684041
"EPM2A",-0.094834822,1.701228194,0.754468598,0.914684041
"C11H19orf12",0.057211962,4.218262134,0.754518712,0.914684041
"RIC3",0.137972121,1.976397502,0.754623228,0.914727939
"ARNT2",-0.105452463,1.745619003,0.754901307,0.914939147
"MMS22L",0.118458959,0.508442589,0.754973985,0.914939147
"WDR90",-0.112327056,2.244628238,0.755002428,0.914939147
"CYBA",-0.075241385,3.416652251,0.755176537,0.915067335
"CDKN2C",0.125153235,0.353939748,0.755400868,0.915239069
"COMMD8",-0.080514339,3.525399906,0.755543202,0.915239069
"PLOD1",0.053457693,6.579866203,0.75558859,0.915239069
"IL17D",-0.310243522,-1.07998157,0.755591633,0.915239069
"LOC107051642",-0.066056409,3.787407397,0.755766723,0.915313535
"LOC112531929",0.240517573,-1.467415884,0.755828553,0.915313535
"LOC112532476",-0.100403422,0.678352366,0.755896686,0.915313535
"GPR35L",0.112460506,1.321393739,0.755926501,0.915313535
"CSF3R",0.146468185,1.892897199,0.756095062,0.915434868
"WWC3",-0.056736857,4.145382826,0.756187977,0.915464598
"LOC101747877",0.094107037,4.935086864,0.756294224,0.915510462
"LOC112529955",0.148598504,0.809247469,0.756475047,0.915582129
"LOC107052476",0.271311447,-0.440945986,0.756490162,0.915582129
"LOC112532901",-0.161848517,-0.794944349,0.75670902,0.915764251
"FAM83G",-0.140353388,0.01642905,0.756911649,0.915926701
"NARS2",0.079429189,2.802466474,0.75708483,0.91595917
"CRTAP",0.079361626,2.89636052,0.757097144,0.91595917
"TMF1",0.061963319,4.985436306,0.757146547,0.91595917
"IGF2",0.086796207,5.285741758,0.757212065,0.91595917
"LDB1",0.089012239,2.99694259,0.757416962,0.916124273
"LARP6",0.154668088,1.228147103,0.757531918,0.91618057
"MTMR8",-0.059982982,4.303291724,0.7576548,0.916215725
"LOC112531451",0.115030326,1.823223234,0.757721338,0.916215725
